trial,start_time,rt,correct,hint,fact_id,question,answer,easy_or_hard,alpha,cond,block
71,1029209.0,2032.0,True,False,17,vesi,water,easy,0.280859375,Hint,2
72,1033677.0,2006.0,True,False,31,yhdeksän,nine,hard,0.250390625,Hint,2
73,1039024.0,inf,True,False,30,vasikanliha,veal,hard,0.4605468749999998,Hint,2
74,1043831.0,4466.0,True,False,2,pää,head,easy,0.3,Hint,2
75,1051522.0,2619.0,True,False,18,kolme,three,easy,0.414453125,Hint,2
76,1056269.0,1344.0,True,False,2,pää,head,easy,0.3,Hint,2
77,1059483.0,5640.0,True,False,32,vesisade,rain,hard,0.3,Hint,2
78,1068686.0,3141.0,True,False,33,vuorovesi,tide,hard,0.349609375,Hint,2
79,1074060.0,2504.0,True,False,32,vesisade,rain,hard,0.3,Hint,2
80,1078749.0,2240.0,True,False,9,lumi,snow,easy,0.275390625,Hint,2
81,1082919.0,inf,True,False,42,aurinkoinen,sunny,hard,0.29999999999999993,Hint,2
82,1087919.0,inf,True,False,36,runoilija,poet,hard,0.349609375,Hint,2
83,1095562.0,1732.0,True,False,30,vasikanliha,veal,hard,0.41093749999999984,Hint,2
84,1099461.0,1853.0,True,False,18,kolme,three,easy,0.41328124999999993,Hint,2
85,1104660.0,5795.0,True,False,41,onnellinen,happy,hard,0.3,Hint,2
86,1115259.0,1054.0,True,False,2,pää,head,easy,0.250390625,Hint,2
87,1118472.0,1523.0,True,False,41,onnellinen,happy,hard,0.3,Hint,2
88,1122060.0,2325.0,True,False,33,vuorovesi,tide,hard,0.33281249999999996,Hint,2
89,1126281.0,23603.0,True,False,32,vesisade,rain,hard,0.349609375,Hint,2
90,1151842.0,1961.0,True,False,36,runoilija,poet,hard,0.30156249999999996,Hint,2
91,1156908.0,2748.0,True,False,38,kateellisuus,envy,hard,0.3,Hint,2
92,1161971.0,3684.0,True,False,20,paita,shirt,easy,0.3,Hint,2
93,1167761.0,3671.0,True,False,38,kateellisuus,envy,hard,0.3,Hint,2
94,1173948.0,1106.0,True,False,20,paita,shirt,easy,0.3,Hint,2
95,1177016.0,1248.0,True,False,18,kolme,three,easy,0.4121093749999999,Hint,2
96,1180379.0,2461.0,True,False,41,onnellinen,happy,hard,0.293359375,Hint,2
97,1184894.0,inf,True,False,32,vesisade,rain,hard,0.39921874999999996,Hint,2
98,1190813.0,2388.0,True,False,46,kahdeksan,eight,hard,0.23749999999999996,Hint,2
99,1195565.0,2675.0,True,False,42,aurinkoinen,sunny,hard,0.312890625,Hint,2
100,1200405.0,1402.0,True,False,12,vaimo,wife,easy,0.20078125,Hint,2
101,1204534.0,1657.0,True,False,34,maljakko,vase,hard,0.2500000000000001,Hint,2
102,1209497.0,1746.0,True,False,32,vesisade,rain,hard,0.398828125,Hint,2
103,1213625.0,1815.0,True,False,37,hienostelija,snob,hard,0.20078125,Hint,2
104,1218127.0,1355.0,True,False,38,kateellisuus,envy,hard,0.250390625,Hint,2
105,1221842.0,966.0,True,False,20,paita,shirt,easy,0.250390625,Hint,2
106,1225190.0,2215.0,True,False,21,pilvi,cloud,easy,0.2718750000000001,Hint,2

