trial,start_time,rt,correct,hint,fact_id,question,answer,easy_or_hard,alpha,cond,block
88,1017271.0,inf,True,False,19,kello,clock,easy,0.349609375,No Hint,2
89,1022745.0,1323.0,True,False,5,neljä,four,easy,0.43203125,No Hint,2
90,1027987.0,1123.0,False,False,16,pieni,small,easy,0.3,No Hint,2
91,1030595.0,1216.0,True,False,3,ruma,ugly,easy,0.3,No Hint,2
92,1033980.0,420.0,True,False,16,pieni,small,easy,0.3,No Hint,2
93,1037482.0,518.0,True,False,3,ruma,ugly,easy,0.3,No Hint,2
94,1040498.0,2001.0,True,False,11,kaula,neck,easy,0.4414062499999999,No Hint,2
95,1044693.0,1203.0,True,False,27,naudanliha,beef,hard,0.41523437500000016,No Hint,2
96,1047884.0,863.0,True,False,42,aurinkoinen,sunny,hard,0.3,No Hint,2
97,1051131.0,2109.0,True,False,43,suuttunut,angry,hard,0.26835937500000007,No Hint,2
98,1055740.0,2025.0,True,False,42,aurinkoinen,sunny,hard,0.3,No Hint,2
99,1060098.0,3618.0,True,False,19,kello,clock,easy,0.39921874999999996,No Hint,2
100,1066064.0,inf,True,False,6,viisi,five,easy,0.349609375,No Hint,2
101,1072651.0,1020.0,True,False,15,talo,house,easy,0.40546874999999993,No Hint,2
102,1075813.0,1002.0,True,False,29,sianliha,pork,hard,0.3,No Hint,2
103,1078856.0,5440.0,False,False,16,pieni,small,easy,0.349609375,No Hint,2
104,1085788.0,2534.0,False,False,29,sianliha,pork,hard,0.3,No Hint,2
105,1090270.0,1925.0,False,False,3,ruma,ugly,easy,0.349609375,No Hint,2
106,1094478.0,5141.0,True,False,19,kello,clock,easy,0.4488281249999999,No Hint,2
107,1104285.0,2935.0,True,False,5,neljä,four,easy,0.46757812499999996,No Hint,2
108,1109215.0,2074.0,True,False,42,aurinkoinen,sunny,hard,0.25664062499999996,No Hint,2
109,1113404.0,1465.0,True,False,6,viisi,five,easy,0.30000000000000004,No Hint,2
110,1117169.0,1224.0,False,False,19,kello,clock,easy,0.4742187499999999,No Hint,2
111,1120401.0,inf,True,False,11,kaula,neck,easy,0.49101562499999984,No Hint,2
112,1129446.0,1098.0,True,False,16,pieni,small,easy,0.30000000000000004,No Hint,2
113,1133937.0,1186.0,True,False,41,onnellinen,happy,hard,0.34921875,No Hint,2
114,1137253.0,1800.0,True,False,3,ruma,ugly,easy,0.30000000000000004,No Hint,2
115,1141090.0,6334.0,True,False,11,kaula,neck,easy,0.5156249999999999,No Hint,2
116,1149564.0,1170.0,False,False,19,kello,clock,easy,0.4746093749999999,No Hint,2
117,1152813.0,1361.0,True,False,5,neljä,four,easy,0.41796875,No Hint,2
118,1156075.0,3098.0,False,False,29,sianliha,pork,hard,0.349609375,No Hint,2
119,1161399.0,1458.0,True,False,46,kahdeksan,eight,hard,0.3925781250000001,No Hint,2
120,1167050.0,inf,True,False,11,kaula,neck,easy,0.527734375,No Hint,2
121,1175187.0,1055.0,True,False,9,lumi,snow,easy,0.3,No Hint,2
122,1178871.0,860.0,True,False,38,kateellisuus,envy,hard,0.3,No Hint,2
123,1182690.0,173.0,True,False,9,lumi,snow,easy,0.3,No Hint,2
124,1184957.0,81.0,True,False,38,kateellisuus,envy,hard,0.3,No Hint,2
125,1187112.0,2120.0,True,False,19,kello,clock,easy,0.4742187499999999,No Hint,2
126,1193305.0,988.0,True,False,11,kaula,neck,easy,0.52734375,No Hint,2
127,1196521.0,2311.0,True,False,29,sianliha,pork,hard,0.34921875,No Hint,2
128,1200972.0,1697.0,True,False,15,talo,house,easy,0.355859375,No Hint,2
129,1205482.0,1086.0,True,False,7,hyvä,good,easy,0.3,No Hint,2
130,1208562.0,889.0,True,False,31,yhdeksän,nine,hard,0.3,No Hint,2
131,1212799.0,428.0,False,False,7,hyvä,good,easy,0.3,No Hint,2
132,1215249.0,513.0,True,False,31,yhdeksän,nine,hard,0.3,No Hint,2
133,1217984.0,1137.0,True,False,20,paita,shirt,easy,0.3,No Hint,2
134,1221388.0,1023.0,True,False,39,väsynyt,tired,hard,0.3,No Hint,2
135,1225385.0,434.0,True,False,20,paita,shirt,easy,0.3,No Hint,2
136,1228217.0,84.0,True,False,39,väsynyt,tired,hard,0.3,No Hint,2

