trial,start_time,rt,correct,hint,fact_id,question,answer,easy_or_hard,alpha,cond,block
160,1183174.0,856.0,True,False,25,rauhoittaa,calm,hard,0.21679687499999992,No Hint,2
161,1186000.0,922.0,True,False,33,vuorovesi,tide,hard,0.116796875,No Hint,2
162,1189003.0,992.0,True,False,47,päivänkakkara,daisy,hard,0.170703125,No Hint,2
163,1192082.0,1036.0,True,False,35,kantapää,heel,hard,0.21718749999999995,No Hint,2
164,1195027.0,918.0,True,False,44,sairaanhoitaja,nurse,hard,0.10156250000000008,No Hint,2
165,1198055.0,1540.0,True,False,35,kantapää,heel,hard,0.22382812499999996,No Hint,2
166,1203524.0,1518.0,True,False,36,runoilija,poet,hard,0.2015625,No Hint,2
167,1206899.0,2892.0,True,False,35,kantapää,heel,hard,0.2734375,No Hint,2
168,1211699.0,1243.0,True,False,36,runoilija,poet,hard,0.25117187500000004,No Hint,2
169,1214763.0,580.0,True,False,35,kantapää,heel,hard,0.273046875,No Hint,2
170,1217204.0,1009.0,True,False,36,runoilija,poet,hard,0.25078125000000007,No Hint,2
171,1220045.0,586.0,True,False,35,kantapää,heel,hard,0.22812500000000005,No Hint,2
172,1222515.0,580.0,True,False,36,runoilija,poet,hard,0.2503906250000001,No Hint,2
173,1225003.0,837.0,True,False,47,päivänkakkara,daisy,hard,0.16718750000000002,No Hint,2
174,1228543.0,1276.0,True,False,36,runoilija,poet,hard,0.25937500000000013,No Hint,2
175,1231658.0,1044.0,True,False,25,rauhoittaa,calm,hard,0.2414062499999999,No Hint,2
176,1236720.0,2360.0,True,False,36,runoilija,poet,hard,0.2605468750000002,No Hint,2
177,1240880.0,3110.0,True,False,25,rauhoittaa,calm,hard,0.2425781249999999,No Hint,2
178,1246041.0,946.0,True,False,36,runoilija,poet,hard,0.26328125000000013,No Hint,2
179,1248832.0,909.0,True,False,35,kantapää,heel,hard,0.20820312500000007,No Hint,2
180,1251667.0,969.0,True,False,36,runoilija,poet,hard,0.30039062500000013,No Hint,2
181,1254873.0,939.0,True,False,25,rauhoittaa,calm,hard,0.24374999999999988,No Hint,2
182,1257752.0,1101.0,True,False,36,runoilija,poet,hard,0.3500000000000001,No Hint,2
183,1260670.0,813.0,True,False,47,päivänkakkara,daisy,hard,0.12617187500000002,No Hint,2
184,1263620.0,1286.0,True,False,36,runoilija,poet,hard,0.3574218750000001,No Hint,2
185,1266712.0,904.0,True,False,25,rauhoittaa,calm,hard,0.2425781249999999,No Hint,2
186,1271643.0,1155.0,True,False,36,runoilija,poet,hard,0.3578125000000001,No Hint,2
187,1274660.0,inf,True,False,6,viisi,five,easy,0.13867187499999997,No Hint,2
188,1278853.0,940.0,True,False,36,runoilija,poet,hard,0.3574218750000001,No Hint,2
189,1281723.0,781.0,False,False,6,viisi,five,easy,0.13906249999999998,No Hint,2

